id,name_clean,name_last_first,name_key,country_clean,country_key,appearance_count,years,medals_by_year,rank_averages_by_year,percentiles_by_year,contestant_ids,name_variants,country_variants
131,Mario Fotev,"Fotev, Mario",mario fotev,Bulgaria,bulgaria,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,BUL2B04,,Bulgaria
132,Mariya Dimitrova Stamova,"Stamova, Mariya Dimitrova",mariya dimitrova stamova,Bulgaria,bulgaria,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,BGR2G-P02,,Bulgaria
133,Mariya Ganelinova Roussinova,"Roussinova, Mariya Ganelinova",mariya ganelinova roussinova,Bulgaria,bulgaria,1,2018,2018:Bronze,2018:96.5,2018:0.6926751592,BUL2F02,,Bulgaria
134,Mariya Plamenova Koeva,"Koeva, Mariya Plamenova",mariya plamenova koeva,Bulgaria,bulgaria,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,Bulgaria
135,Mariya Svetoslavova Pavlova,"Pavlova, Mariya Svetoslavova",mariya svetoslavova pavlova,Bulgaria,bulgaria,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Bulgaria
136,Martin Boyanov Stefanov,"Stefanov, Martin Boyanov",martin boyanov stefanov,Bulgaria,bulgaria,1,2016,2016:Gold,2016:5,2016:0.9809160305,BUL-SP-C30,,Bulgaria
137,Martin Dimitrov Dimitrov,"Dimitrov, Martin Dimitrov",martin dimitrov dimitrov,Bulgaria,bulgaria,1,2016,2016:Merit,2016:166,2016:0.3664122137,BUL-SP-D33,,Bulgaria
138,Martin Ivanov Dimov,"Dimov, Martin Ivanov",martin ivanov dimov,Bulgaria,bulgaria,1,2022,2022:Bronze,2022:75,2022:0.7395833333,BGR2G-P03,,Bulgaria
139,Martin Stefanov Chavdarov,"Chavdarov, Martin Stefanov",martin stefanov chavdarov,Bulgaria,bulgaria,1,2023,2023:Gold,2023:16.5,2023:0.9464285714,BGR2F-P04,,Bulgaria
140,Martin Stefanov Zlatarev,"Zlatarev, Martin Stefanov",martin stefanov zlatarev,Bulgaria,bulgaria,1,2023,2023:Merit,2023:136,2023:0.5584415584,BGR2H-P01,,Bulgaria
141,Martin Veselinov Kanin,"Kanin, Martin Veselinov",martin veselinov kanin,Bulgaria,bulgaria,1,2023,2023:Bronze,2023:78,2023:0.7467532468,BGR2E-P04,,Bulgaria
142,Martina Dimitrova,"Dimitrova, Martina",martina dimitrova,Bulgaria,bulgaria,1,2014,2014:Bronze,2014:104.5,2014:0.6764705882,BUL2A03,,Bulgaria
143,Martina Krasimirova Ilieva,"Ilieva, Martina Krasimirova",martina krasimirova ilieva,Bulgaria,bulgaria,2,2022;2023,2022:Silver;2023:Silver,2022:34.5;2023:32.5,2022:0.8802083333;2023:0.8944805195,BGR2H-P04;BGR2E-P02,,Bulgaria
144,Mati John Jamieson,"Jamieson, Mati John",mati john jamieson,Bulgaria,bulgaria,1,2023,2023:Silver,2023:55,2023:0.8214285714,BGR2E-P01,,Bulgaria
145,Mekenyan Vanesa Eduard,"Eduard, Mekenyan Vanesa",mekenyan vanesa eduard,Bulgaria,bulgaria,1,2021,2021:Merit,2021:136.5,2021:0.5625,BGR2F-P01,,Bulgaria
146,Mihaela Filipova Gledacheva,"Gledacheva, Mihaela Filipova",mihaela filipova gledacheva,Bulgaria,bulgaria,2,2015;2016,2015:Silver;2016:Silver,2015:58;2016:37.5,2015:0.8116883117;2016:0.856870229,BUL2B03;BUL-SP-B25,,Bulgaria
147,Mihail Stoyanov Stoyanov,"Stoyanov, Mihail Stoyanov",mihail stoyanov stoyanov,Bulgaria,bulgaria,1,2022,2022:Merit,2022:166,2022:0.4236111111,BGR2C-P02,,Bulgaria
148,Mila Georgieva Mihaylova,"Mihaylova, Mila Georgieva",mila georgieva mihaylova,Bulgaria,bulgaria,1,2021,2021:Silver,2021:27,2021:0.9134615385,BGR2C-P04,,Bulgaria
149,Milen Milenov Shumanov,"Shumanov, Milen Milenov",milen milenov shumanov,Bulgaria,bulgaria,2,2018;2019,2018:Bronze;2019:Silver,2018:96.5;2019:30,2018:0.6926751592;2019:0.8823529412,BUL2D04;BUL2B01,Milen Shumanov,Bulgaria
150,Mladen Stefanov Ivanov,"Ivanov, Mladen Stefanov",mladen stefanov ivanov,Bulgaria,bulgaria,1,2023,2023:Merit,2023:220,2023:0.2857142857,BGR2A-P03,,Bulgaria
151,Momchil Geogriev,"Geogriev, Momchil",momchil geogriev,Bulgaria,bulgaria,1,2019,2019:Merit,2019:131,2019:0.4862745098,BUL2C02,,Bulgaria
152,Momchil Yavorov Stamenov,"Stamenov, Momchil Yavorov",momchil yavorov stamenov,Bulgaria,bulgaria,1,2021,2021:Silver,2021:53,2021:0.8301282051,BGR2G-P03,,Bulgaria
153,Nadejda Kitipova,"Kitipova, Nadejda",nadejda kitipova,Bulgaria,bulgaria,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,Bulgaria
154,Nadezhda Plamenova Kitipova,"Kitipova, Nadezhda Plamenova",nadezhda plamenova kitipova,Bulgaria,bulgaria,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,BUL2D01,,Bulgaria
155,Neli Tsvetanova Tsokanova,"Tsokanova, Neli Tsvetanova",neli tsvetanova tsokanova,Bulgaria,bulgaria,1,2019,2019:Silver,2019:30,2019:0.8823529412,BUL2D04,Neli Tsokanova,Bulgaria
156,Nely Markovich,"Markovich, Nely",nely markovich,Bulgaria,bulgaria,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Bulgaria
157,Nicole Raeva,"Raeva, Nicole",nicole raeva,Bulgaria,bulgaria,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,BUL2B01,,Bulgaria
158,Nikola Alexandrov Tsachev,"Tsachev, Nikola Alexandrov",nikola alexandrov tsachev,Bulgaria,bulgaria,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,BUL2D01,,Bulgaria
159,Nikola Angelov Nikolov,"Nikolov, Nikola Angelov",nikola angelov nikolov,Bulgaria,bulgaria,1,2023,2023:Bronze,2023:78,2023:0.7467532468,BGR2F-P03,,Bulgaria
160,Nikola Konstantinov Kolarov,"Kolarov, Nikola Konstantinov",nikola konstantinov kolarov,Bulgaria,bulgaria,1,2016,2016:Bronze,2016:56,2016:0.786259542,BUL-SP-A20,,Bulgaria
161,Nikola Martinov Staykov,"Staykov, Nikola Martinov",nikola martinov staykov,Bulgaria,bulgaria,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,BUL2C02,,Bulgaria
162,Nikola Nikolov Yaramov,"Yaramov, Nikola Nikolov",nikola nikolov yaramov,Bulgaria,bulgaria,1,2023,2023:Bronze,2023:78,2023:0.7467532468,BGR2J-P01,,Bulgaria
163,Nikolaj Stoilov,"Stoilov, Nikolaj",nikolaj stoilov,Bulgaria,bulgaria,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Bulgaria
164,Nikolay Peev Shivarov,"Shivarov, Nikolay Peev",nikolay peev shivarov,Bulgaria,bulgaria,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Bulgaria
165,Niya Nikolaeva Bazhlekova,"Bazhlekova, Niya Nikolaeva",niya nikolaeva bazhlekova,Bulgaria,bulgaria,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,BUL2G04,,Bulgaria
166,Orlin Nikolaev Kuchumbov,"Kuchumbov, Orlin Nikolaev",orlin nikolaev kuchumbov,Bulgaria,bulgaria,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Bulgaria
167,Pavel Ivaylov Vasilev,"Vasilev, Pavel Ivaylov",pavel ivaylov vasilev,Bulgaria,bulgaria,1,2021,2021:Merit,2021:136.5,2021:0.5625,BGR2D-P03,,Bulgaria
168,Petar Chongov,"Chongov, Petar",petar chongov,Bulgaria,bulgaria,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,BUL2A02,,Bulgaria
169,Petar Ivanov Koev,"Koev, Petar Ivanov",petar ivanov koev,Bulgaria,bulgaria,1,2023,2023:Silver,2023:55,2023:0.8214285714,BGR2D-P04,,Bulgaria
170,Petar Nyagolov,"Nyagolov, Petar",petar nyagolov,Bulgaria,bulgaria,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Bulgaria
171,Petar Simeonov Slavchev,"Slavchev, Petar Simeonov",petar simeonov slavchev,Bulgaria,bulgaria,1,2022,2022:Merit,2022:131,2022:0.5451388889,BGR2H-P02,,Bulgaria
172,Peychin Konstantinov Kostadinov,"Kostadinov, Peychin Konstantinov",peychin konstantinov kostadinov,Bulgaria,bulgaria,2,2022;2023,2022:Merit;2023:Bronze,2022:131;2023:78,2022:0.5451388889;2023:0.7467532468,BGR2F-P03;BGR2D-P02,,Bulgaria
173,Plamen Ivaylov Nikolov,"Nikolov, Plamen Ivaylov",plamen ivaylov nikolov,Bulgaria,bulgaria,1,2018,2018:Bronze,2018:64,2018:0.7961783439,BUL2G02,,Bulgaria
174,Radin Ivaylov Tsochev,"Tsochev, Radin Ivaylov",radin ivaylov tsochev,Bulgaria,bulgaria,1,2017,2017:Merit,2017:132,2017:0.5585284281,BUL2A03,,Bulgaria
175,Radomir Peev,"Peev, Radomir",radomir peev,Bulgaria,bulgaria,1,2013,2013:Merit,2013:126.5,2013:0.5697278912,,,Bulgaria
176,Radoslav Antony Stefanov,"Stefanov, Radoslav Antony",radoslav antony stefanov,Bulgaria,bulgaria,1,2022,2022:Merit,2022:131,2022:0.5451388889,BGR2B-P03,,Bulgaria
177,Radoslav Nikolaev Rusev,"Rusev, Radoslav Nikolaev",radoslav nikolaev rusev,Bulgaria,bulgaria,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,BUL2I03,,Bulgaria
178,Reni Paskaleva,"Paskaleva, Reni",reni paskaleva,Bulgaria,bulgaria,1,2019,2019:Silver,2019:47.5,2019:0.8137254902,BUL2E04,,Bulgaria
179,Rossen Rossen Stefanov,"Stefanov, Rossen Rossen",rossen rossen stefanov,Bulgaria,bulgaria,1,2017,2017:Merit,2017:132,2017:0.5585284281,BUL2B04,,Bulgaria
180,Sava Ivanov Slavkov,"Slavkov, Sava Ivanov",sava ivanov slavkov,Bulgaria,bulgaria,1,2023,2023:Merit,2023:186,2023:0.3961038961,BGR2I-P01,,Bulgaria
181,Siana Atanasova Zhekova,"Zhekova, Siana Atanasova",siana atanasova zhekova,Bulgaria,bulgaria,1,2013,2013:Merit,2013:126.5,2013:0.5697278912,,,Bulgaria
182,Simeon Vasilev,"Vasilev, Simeon",simeon vasilev,Bulgaria,bulgaria,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Bulgaria
183,Siyana Deyanova Stamova,"Stamova, Siyana Deyanova",siyana deyanova stamova,Bulgaria,bulgaria,1,2023,2023:Merit,2023:136,2023:0.5584415584,IGT2A-P04,,Bulgaria
184,Sofia Jivkova Pamporova,"Pamporova, Sofia Jivkova",sofia jivkova pamporova,Bulgaria,bulgaria,1,2023,2023:Merit,2023:136,2023:0.5584415584,BGR2D-P03,,Bulgaria
185,Stanislav Tsonev Grigorov,"Grigorov, Stanislav Tsonev",stanislav tsonev grigorov,Bulgaria,bulgaria,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,BUL2E03,,Bulgaria
186,Stanislava Georgieva Petrova,"Petrova, Stanislava Georgieva",stanislava georgieva petrova,Bulgaria,bulgaria,2,2021;2022,2021:Merit;2022:Bronze,2021:163;2022:75,2021:0.4775641026;2022:0.7395833333,BGR2A-P02;BGR2D-P01,,Bulgaria
187,Stefan Todorov Ivanov,"Ivanov, Stefan Todorov",stefan todorov ivanov,Bulgaria,bulgaria,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Bulgaria
188,Stoyan Borislavov Baltov,"Baltov, Stoyan Borislavov",stoyan borislavov baltov,Bulgaria,bulgaria,2,2022;2023,2022:Bronze;2023:Bronze,2022:102.5;2023:78,2022:0.6440972222;2023:0.7467532468,BGR2D-P02;BGR2B-P01,,Bulgaria
189,Svetoslav Georgiev Razvigorov,"Razvigorov, Svetoslav Georgiev",svetoslav georgiev razvigorov,Bulgaria,bulgaria,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,BUL2F04,,Bulgaria
190,Tanya Ocetarova,"Ocetarova, Tanya",tanya ocetarova,Bulgaria,bulgaria,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Bulgaria
191,Teodor Yordanov Zhelev,"Zhelev, Teodor Yordanov",teodor yordanov zhelev,Bulgaria,bulgaria,1,2023,2023:Merit,2023:220,2023:0.2857142857,BGR2I-P03,,Bulgaria
192,Teodora Kirilova Stoyanova,"Stoyanova, Teodora Kirilova",teodora kirilova stoyanova,Bulgaria,bulgaria,2,2022;2023,2022:Merit;2023:Bronze,2022:201.5;2023:78,2022:0.3003472222;2023:0.7467532468,BGR2E-P02;BGR2C-P01,,Bulgaria
193,Teodora Todorova,"Todorova, Teodora",teodora todorova,Bulgaria,bulgaria,1,2019,2019:Bronze,2019:66.5,2019:0.7392156863,BUL2A04,,Bulgaria
194,Todor Dimitrov Nedev,"Nedev, Todor Dimitrov",todor dimitrov nedev,Bulgaria,bulgaria,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,BUL2C03,,Bulgaria
195,Valentin Anatoli Atanasov,"Atanasov, Valentin Anatoli",valentin anatoli atanasov,Bulgaria,bulgaria,1,2021,2021:Merit,2021:136.5,2021:0.5625,BGR2G-P01,,Bulgaria
196,Valentin Naydenov Mitev,"Mitev, Valentin Naydenov",valentin naydenov mitev,Bulgaria,bulgaria,1,2021,2021:Silver,2021:27,2021:0.9134615385,BGR2A-P01,,Bulgaria
197,Valeri Stanchev,"Stanchev, Valeri",valeri stanchev,Bulgaria,bulgaria,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Bulgaria
198,Vanesa Angelova Kalinkova,"Kalinkova, Vanesa Angelova",vanesa angelova kalinkova,Bulgaria,bulgaria,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,BUL2B03,Vanesa Kalinkova,Bulgaria
199,Vasil Angelov Tsikalov,"Tsikalov, Vasil Angelov",vasil angelov tsikalov,Bulgaria,bulgaria,1,2021,2021:Bronze,2021:72,2021:0.7692307692,BGR2C-P02,,Bulgaria
200,Velizar Stanislavov Chilikov,"Chilikov, Velizar Stanislavov",velizar stanislavov chilikov,Bulgaria,bulgaria,1,2016,2016:Merit,2016:187,2016:0.286259542,BUL-SP-A23,,Bulgaria
201,Venislav Emanoelov Ivanov,"Ivanov, Venislav Emanoelov",venislav emanoelov ivanov,Bulgaria,bulgaria,2,2014;2015,2014:Merit;2015:Silver,2014:135;2015:58,2014:0.5820433437;2015:0.8116883117,BUL2D04;BUL2D02,,Bulgaria
202,Veronika Rumenova Dimitrova,"Dimitrova, Veronika Rumenova",veronika rumenova dimitrova,Bulgaria,bulgaria,1,2022,2022:Silver,2022:51,2022:0.8229166667,BGR2C-P03,,Bulgaria
203,Vesela Pencheva Petkova,"Petkova, Vesela Pencheva",vesela pencheva petkova,Bulgaria,bulgaria,1,2017,2017:Silver,2017:33.5,2017:0.8879598662,BUL2A01,,Bulgaria
204,Vesselin Markovich,"Markovich, Vesselin",vesselin markovich,Bulgaria,bulgaria,1,2019,2019:Gold,2019:14.5,2019:0.9431372549,BUL2E01,,Bulgaria
205,Victoria Asenova Stoicheva,"Stoicheva, Victoria Asenova",victoria asenova stoicheva,Bulgaria,bulgaria,1,2023,2023:Bronze,2023:109,2023:0.6461038961,BGR2H-P02,,Bulgaria
206,Viktor Ivaylov Popdonchev,"Popdonchev, Viktor Ivaylov",viktor ivaylov popdonchev,Bulgaria,bulgaria,2,2017;2018,2017:Merit;2018:Merit,2017:132;2018:177.5,2017:0.5585284281;2018:0.4347133758,BUL2C04;BUL2C04,,Bulgaria
207,Viktor Petrov Baltin,"Baltin, Viktor Petrov",viktor petrov baltin,Bulgaria,bulgaria,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,Bulgaria
208,Viktor Shaovchev,"Shaovchev, Viktor",viktor shaovchev,Bulgaria,bulgaria,1,2019,2019:Silver,2019:47.5,2019:0.8137254902,BUL2A03,,Bulgaria
209,Viktor Svetoslavov Velichkov,"Velichkov, Viktor Svetoslavov",viktor svetoslavov velichkov,Bulgaria,bulgaria,1,2018,2018:Bronze,2018:96.5,2018:0.6926751592,BUL2D02,,Bulgaria
210,Viktoria Petrova Zlateva,"Zlateva, Viktoria Petrova",viktoria petrova zlateva,Bulgaria,bulgaria,1,2021,2021:Silver,2021:27,2021:0.9134615385,IGT2A-P01,,Bulgaria
211,Viktoria Tihomirova Dancheva,"Dancheva, Viktoria Tihomirova",viktoria tihomirova dancheva,Bulgaria,bulgaria,1,2021,2021:Bronze,2021:92.5,2021:0.703525641,BGR2C-P03,,Bulgaria
212,Vladimir Atanasov Shopov,"Shopov, Vladimir Atanasov",vladimir atanasov shopov,Bulgaria,bulgaria,1,2023,2023:Merit,2023:186,2023:0.3961038961,BGR2G-P04,,Bulgaria
213,Vladimir Stoychev Sleptsov,"Sleptsov, Vladimir Stoychev",vladimir stoychev sleptsov,Bulgaria,bulgaria,1,2017,2017:Silver,2017:22,2017:0.9264214047,BUL2C02,,Bulgaria
214,Vladimira Plamenova Irincheva,"Irincheva, Vladimira Plamenova",vladimira plamenova irincheva,Bulgaria,bulgaria,1,2013,2013:Merit,2013:126.5,2013:0.5697278912,,,Bulgaria
215,Volen Yordanov Terziev,"Terziev, Volen Yordanov",volen yordanov terziev,Bulgaria,bulgaria,1,2015,2015:Silver,2015:58,2015:0.8116883117,BUL2A02,,Bulgaria
216,Yani Mishev Mishev,"Mishev, Yani Mishev",yani mishev mishev,Bulgaria,bulgaria,2,2022;2023,2022:Silver;2023:Silver,2022:34.5;2023:55,2022:0.8802083333;2023:0.8214285714,BGR2E-P01;BGR2B-P03,,Bulgaria
217,Yaniliya Teodor Terpo,"Terpo, Yaniliya Teodor",yaniliya teodor terpo,Bulgaria,bulgaria,1,2023,2023:Silver,2023:55,2023:0.8214285714,BGR2B-P04,,Bulgaria
218,Yasen Milenov Angelov,"Angelov, Yasen Milenov",yasen milenov angelov,Bulgaria,bulgaria,1,2021,2021:Bronze,2021:72,2021:0.7692307692,BGR2D-P04,,Bulgaria
219,Yasmin Behich Erdim,"Erdim, Yasmin Behich",yasmin behich erdim,Bulgaria,bulgaria,1,2018,2018:Bronze,2018:64,2018:0.7961783439,BUL2I02,,Bulgaria
220,Yavor Tihomirov Monov,"Monov, Yavor Tihomirov",yavor tihomirov monov,Bulgaria,bulgaria,1,2023,2023:Merit,2023:136,2023:0.5584415584,BGR2A-P04,,Bulgaria
221,Yoan Iliev Petkov,"Petkov, Yoan Iliev",yoan iliev petkov,Bulgaria,bulgaria,2,2022;2023,2022:Merit;2023:Bronze,2022:131;2023:78,2022:0.5451388889;2023:0.7467532468,BGR2I-P01;BGR2C-P02,,Bulgaria
222,Yoan Rumenov Vasilev,"Vasilev, Yoan Rumenov",yoan rumenov vasilev,Bulgaria,bulgaria,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,BUL2I01,,Bulgaria
223,Yoana Krasimirova Peeva,"Peeva, Yoana Krasimirova",yoana krasimirova peeva,Bulgaria,bulgaria,1,2016,2016:Merit,2016:122.5,2016:0.5324427481,BUL-SP-A22,,Bulgaria
224,Yoana Plamenova Mladenova,"Mladenova, Yoana Plamenova",yoana plamenova mladenova,Bulgaria,bulgaria,3,2021;2022;2023,2021:Merit;2022:Merit;2023:Silver,2021:163;2022:201.5;2023:55,2021:0.4775641026;2022:0.3003472222;2023:0.8214285714,BGR2A-P04;BGR2A-P02;BGR2A-P01,,Bulgaria
225,Yordan Vasilev Petkov,"Petkov, Yordan Vasilev",yordan vasilev petkov,Bulgaria,bulgaria,1,2018,2018:Bronze,2018:64,2018:0.7961783439,BUL2E02,,Bulgaria
226,Yousif Al-Saifi,"Al-Saifi, Yousif",yousif al saifi,Bulgaria,bulgaria,1,2014,2014:Merit,2014:135,2014:0.5820433437,BUL2C02,,Bulgaria
227,Yovo Georgiev Yovchev,"Yovchev, Yovo Georgiev",yovo georgiev yovchev,Bulgaria,bulgaria,1,2017,2017:Merit,2017:132,2017:0.5585284281,BUL2C03,,Bulgaria
228,Zhaklin Aleksandrova Katardzhieva,"Katardzhieva, Zhaklin Aleksandrova",zhaklin aleksandrova katardzhieva,Bulgaria,bulgaria,1,2016,2016:Bronze,2016:97,2016:0.6297709924,BUL-SP-A21,,Bulgaria
229,Zlatina Todorova Mileva,"Mileva, Zlatina Todorova",zlatina todorova mileva,Bulgaria,bulgaria,1,2013,2013:Silver,2013:33,2013:0.887755102,,Zlatina Mileva,Bulgaria
230,Zlatomir Georgiev Papazov,"Papazov, Zlatomir Georgiev",zlatomir georgiev papazov,Bulgaria,bulgaria,1,2013,2013:Merit,2013:126.5,2013:0.5697278912,,,Bulgaria
231,Zornitsa Dimova,"Dimova, Zornitsa",zornitsa dimova,Bulgaria,bulgaria,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,,Bulgaria
232,Zvezdemir Nikolaev Penev,"Penev, Zvezdemir Nikolaev",zvezdemir nikolaev penev,Bulgaria,bulgaria,1,2021,2021:Silver,2021:38,2021:0.8782051282,BGR2D-P01,,Bulgaria
233,Andrew Chunwing Carlson,"Carlson, Andrew Chunwing",andrew chunwing carlson,Canada,canada,1,2014,2014:Merit,2014:135,2014:0.5820433437,CAN2A02,,Canada
234,Evan Liang,"Liang, Evan",evan liang,Canada,canada,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,CAN2A02,,Canada
235,Futong Yin,"Yin, Futong",futong yin,Canada,canada,1,2018,2018:Merit,2018:131.5,2018:0.5812101911,CAN2A04,,Canada
236,Jasmine Emily Hao,"Hao, Jasmine Emily",jasmine emily hao,Canada,canada,2,2013;2014,2013:Merit;2014:Merit,2013:185;2014:185.5,2013:0.3707482993;2014:0.4256965944,;CAN2A01,,Canada
237,Jessica Zhuang,"Zhuang, Jessica",jessica zhuang,Canada,canada,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,CAN2A03,,Canada
238,Noah Mok,"Mok, Noah",noah mok,Canada,canada,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,CAN2A02,,Canada
239,Yunsong Liang,"Liang, Yunsong",yunsong liang,Canada,canada,1,2014,2014:Merit,2014:185.5,2014:0.4256965944,CAN2A03,,Canada
240,Aleksis Tsangaris,"Tsangaris, Aleksis",aleksis tsangaris,Cyprus,cyprus,1,2023,2023:Merit,2023:186,2023:0.3961038961,CYP2A-P03,,Cyprus
241,Alexandros Koniotis,"Koniotis, Alexandros",alexandros koniotis,Cyprus,cyprus,1,2023,2023:Bronze,2023:78,2023:0.7467532468,CYP2A-P04,,Cyprus
242,Andreas Aristodemou,"Aristodemou, Andreas",andreas aristodemou,Cyprus,cyprus,1,2022,2022:Merit,2022:166,2022:0.4236111111,CYP2A-P03,,Cyprus
243,Andreas Hadjileonidas,"Hadjileonidas, Andreas",andreas hadjileonidas,Cyprus,cyprus,1,2013,2013:Silver,2013:33,2013:0.887755102,,,Cyprus
244,Angelos Assos,"Assos, Angelos",angelos assos,Cyprus,cyprus,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,,Cyprus
245,Anna Economou,"Economou, Anna",anna economou,Cyprus,cyprus,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Cyprus
246,Christoforos Pittalis,"Pittalis, Christoforos",christoforos pittalis,Cyprus,cyprus,1,2023,2023:Merit,2023:186,2023:0.3961038961,CYP2B-P02,,Cyprus
247,Daniil Daniil,"Daniil, Daniil",daniil daniil,Cyprus,cyprus,1,2021,2021:Merit,2021:193,2021:0.3814102564,CYP2A-P03,,Cyprus
248,Evangelos Pitsillis,"Pitsillis, Evangelos",evangelos pitsillis,Cyprus,cyprus,1,2023,2023:Merit,2023:186,2023:0.3961038961,CYP2B-P01,,Cyprus
249,Kyriakos Tsiannis,"Tsiannis, Kyriakos",kyriakos tsiannis,Cyprus,cyprus,1,2016,2016:Merit,2016:144.5,2016:0.4484732824,CYP-SP-A04,,Cyprus
250,Maria Olymbia Tsianni,"Tsianni, Maria Olymbia",maria olymbia tsianni,Cyprus,cyprus,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,Cyprus
251,Marios Avraamidis,"Avraamidis, Marios",marios avraamidis,Cyprus,cyprus,1,2014,2014:Merit,2014:135,2014:0.5820433437,CYP2A04,,Cyprus
252,Orestis Iacovou,"Iacovou, Orestis",orestis iacovou,Cyprus,cyprus,1,2023,2023:Merit,2023:220,2023:0.2857142857,CYP2B-P03,,Cyprus
253,Paisios Papasavvas,"Papasavvas, Paisios",paisios papasavvas,Cyprus,cyprus,1,2023,2023:Merit,2023:220,2023:0.2857142857,CYP2A-P02,,Cyprus
254,Petros Vasiliades,"Vasiliades, Petros",petros vasiliades,Cyprus,cyprus,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,CYP2A01,,Cyprus
255,Petros Vourmas,"Vourmas, Petros",petros vourmas,Cyprus,cyprus,2,2021;2022,2021:Merit;2022:Merit,2021:193;2022:166,2021:0.3814102564;2022:0.4236111111,CYP2A-P02;CYP2A-P04,,Cyprus
256,Philippos Rouvas,"Rouvas, Philippos",philippos rouvas,Cyprus,cyprus,1,2019,2019:Bronze,2019:87,2019:0.6588235294,CYP2A01,,Cyprus
257,Rafail Dimitriou,"Dimitriou, Rafail",rafail dimitriou,Cyprus,cyprus,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,,Cyprus
258,Rafail Stylianou,"Stylianou, Rafail",rafail stylianou,Cyprus,cyprus,1,2017,2017:Bronze,2017:76,2017:0.745819398,CYP2A01,,Cyprus
259,Selina Arkatites,"Arkatites, Selina",selina arkatites,Cyprus,cyprus,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,CYP2A04,,Cyprus
260,Solonas Matsis,"Matsis, Solonas",solonas matsis,Cyprus,cyprus,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,CYP2A01,,Cyprus
261,Sotiris Cleanthous,"Cleanthous, Sotiris",sotiris cleanthous,Cyprus,cyprus,1,2022,2022:Merit,2022:166,2022:0.4236111111,CYP2A-P01,,Cyprus
262,Stavros Chimonides,"Chimonides, Stavros",stavros chimonides,Cyprus,cyprus,1,2023,2023:Merit,2023:186,2023:0.3961038961,CYP2A-P01,,Cyprus
263,Stefanos Theocharous,"Theocharous, Stefanos",stefanos theocharous,Cyprus,cyprus,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,CYP2A04,,Cyprus
264,Theofanis Orfanou,"Orfanou, Theofanis",theofanis orfanou,Cyprus,cyprus,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,CYP2A03,,Cyprus
265,Ethan Nana Benyin Kwame Abakah,"Abakah, Ethan Nana Benyin Kwame",ethan nana benyin kwame abakah,Ghana,ghana,1,2023,2023:Merit,2023:220,2023:0.2857142857,GHA2B-P01,,Ghana
266,Sean Abaka Nhyira Essilfie,"Essilfie, Sean Abaka Nhyira",sean abaka nhyira essilfie,Ghana,ghana,1,2023,2023:Merit,2023:220,2023:0.2857142857,GHA2A-P02,,Ghana
267,Adam Xu,"Xu, Adam",adam xu,Hong Kong,hong kong,1,2023,2023:Gold,2023:8,2023:0.974025974,HKG2A-P01,,Hong Kong
268,Bak Yue Chow,"Chow, Bak Yue",bak yue chow,Hong Kong,hong kong,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,,Hong Kong
269,Cheuk Hei Chu,"Chu, Cheuk Hei",cheuk hei chu,Hong Kong,hong kong,1,2017,2017:Gold,2017:1,2017:0.9966555184,HKG2B04,,Hong Kong
